,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
EDGE_ID,SOURCE_ID,TARGET_ID,CURRENCY,TIMESTAMP,FLOW_DIRECTION,TOTAL_AMOUNT,BALANCE_DUE,TRANSACTION_NUMBER,NATURE_INVOICE,NODE_TYPE,PAYMENT_DATE,ORGANIZATION_NAME,SUPPLIER_NAME,TRANSACTION_REFERENCE
426929,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,17.4,17.4,V2FRI40187037,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40187037
426930,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,17.4,17.4,V2FRI40187038,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40187038
426931,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,145.52,145.52,V2FRI40188974,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40188974
426932,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,29.9,29.9,V2FRI40193680,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40193680
426933,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,29.9,29.9,V2FRI40193681,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40193681
426934,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,140.8,140.8,V2FRI40195284,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40195284
426935,300000007508472,300000004711275,EUR,3/6/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40196124,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40196124
427727,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,315.29,315.29,V2FRI39616314,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616314
427728,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,213.66,213.66,V2FRI39616325,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616325
427729,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,200.94,200.94,V2FRI39616327,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616327
427730,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,312.14,312.14,V2FRI39616356,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616356
427731,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,106.92,106.92,V2FRI39616358,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616358
427732,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,101.56,101.56,V2FRI39616369,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616369
427733,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,99.07,99.07,V2FRI39616371,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616371
427734,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,165.02,165.02,V2FRI39616374,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616374
427735,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,77.86,77.86,V2FRI39616376,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616376
427736,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,142.11,142.11,V2FRI39616379,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616379
427737,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,85.19,85.19,V2FRI39616399,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616399
428009,300000007508472,300000004711275,EUR,4/17/25,DEPENSE_FOURNISSEUR,139.67,139.67,V2FRI40646260,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40646260
428010,300000007508472,300000004711275,EUR,4/17/25,DEPENSE_FOURNISSEUR,38.8,38.8,V2FRI40649850,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40649850
428011,300000007508472,300000004711275,EUR,4/17/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40655142,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40655142
428012,300000007508472,300000004711275,EUR,4/18/25,DEPENSE_FOURNISSEUR,132.8,132.8,V2FRI40662097,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40662097
428013,300000007508472,300000004711275,EUR,4/22/25,DEPENSE_FOURNISSEUR,162.34,162.34,V2FRI40676081,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40676081
428014,300000007508472,300000004711275,EUR,4/23/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40684633,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40684633
428015,300000007508472,300000004711275,EUR,4/24/25,DEPENSE_FOURNISSEUR,13,13,V2FRI40698383,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40698383
428016,300000007508472,300000004711275,EUR,4/24/25,DEPENSE_FOURNISSEUR,13,13,V2FRI40698384,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40698384
428017,300000007508472,300000004711275,EUR,4/25/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40711158,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40711158
428018,300000007508472,300000004711275,EUR,4/25/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40711169,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40711169
428059,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333039,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333039
428060,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333060,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333060
428061,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333070,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333070
428062,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333083,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333083
428063,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,62.8,62.8,V2FRI37333102,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333102
428064,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,41.8,41.8,V2FRI37333122,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333122
428065,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333136,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333136
428066,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333147,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333147
428067,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,12,12,V2FRI37333156,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333156
428068,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,12,12,V2FRI37333157,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333157
427573,300000007508472,300000004711275,EUR,11/18/24,DEPENSE_FOURNISSEUR,166.8,166.8,V2FRI39125342,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39125342
427574,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,128.8,128.8,V2FRI39172462,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39172462
427575,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,13.8,13.8,V2FRI39173252,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39173252
427576,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,128.8,128.8,V2FRI39178007,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39178007
427577,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,245.63,245.63,V2FRI39182136,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182136
427578,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,245.63,245.63,V2FRI39182137,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182137
427579,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,251.84,251.84,V2FRI39182138,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182138
427580,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,170.12,170.12,V2FRI39182139,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182139
427581,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,170.12,170.12,V2FRI39182140,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182140
427582,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,253.92,253.92,V2FRI39182141,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182141
427583,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,565.25,565.25,V2FRI39182142,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182142
427738,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,329.16,329.16,V2FRI39616401,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616401
427739,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,329.16,329.16,V2FRI39616402,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616402
427740,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,78.16,78.16,V2FRI39616403,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616403
427741,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,195.71,195.71,V2FRI39616404,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616404
427742,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,195.71,195.71,V2FRI39616405,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616405
427743,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,325.31,325.31,V2FRI39616423,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616423
427744,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,82.42,82.42,V2FRI39616424,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616424
427745,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,99,99,V2FRI39616425,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616425
427746,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,99,99,V2FRI39616427,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616427
427747,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,200.55,200.55,V2FRI39616428,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616428
427748,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,199.8,199.8,V2FRI39616430,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616430
427859,300000007508472,300000004711275,EUR,2/17/25,DEPENSE_FOURNISSEUR,51.2,51.2,V2FRI40006411,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40006411
427860,300000007508472,300000004711275,EUR,2/18/25,DEPENSE_FOURNISSEUR,123.9,123.9,V2FRI40012137,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40012137
427861,300000007508472,300000004711275,EUR,2/18/25,DEPENSE_FOURNISSEUR,318.63,318.63,V2FRI40024526,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40024526
427862,300000007508472,300000004711275,EUR,2/19/25,DEPENSE_FOURNISSEUR,194.24,194.24,V2FRI40031966,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40031966
427863,300000007508472,300000004711275,EUR,2/19/25,DEPENSE_FOURNISSEUR,124.8,124.8,V2FRI40032003,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40032003
427864,300000007508472,300000004711275,EUR,2/19/25,DEPENSE_FOURNISSEUR,68.8,68.8,V2FRI40038465,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40038465
427865,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,109.77,109.77,V2FRI40040377,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40040377
427866,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,86.3,86.3,V2FRI40047455,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40047455
427867,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,6.8,6.8,V2FRI40047859,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40047859
427868,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,23.7,23.7,V2FRI40048459,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40048459
428069,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333187,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333187
428070,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,78.8,78.8,V2FRI37333196,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37333196
428071,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,313.06,313.06,V2FRI37334051,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37334051
428072,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,308.73,308.73,V2FRI37334078,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37334078
428073,300000007508472,300000004711275,EUR,5/13/24,DEPENSE_FOURNISSEUR,308.73,308.73,V2FRI37334079,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37334079
428074,300000007508472,300000004711275,EUR,5/14/24,DEPENSE_FOURNISSEUR,101.88,101.88,V2FRI37335385,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37335385
428075,300000007508472,300000004711275,EUR,5/14/24,DEPENSE_FOURNISSEUR,57.2,57.2,V2FRI37342347,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37342347
428076,300000007508472,300000004711275,EUR,5/15/24,DEPENSE_FOURNISSEUR,120.8,120.8,V2FRI37353358,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37353358
428077,300000007508472,300000004711275,EUR,5/15/24,DEPENSE_FOURNISSEUR,120.8,120.8,V2FRI37353389,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37353389
428078,300000007508472,300000004711275,EUR,5/15/24,DEPENSE_FOURNISSEUR,105.77,105.77,V2FRI37359899,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37359899
427584,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,269.46,269.46,V2FRI39182143,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182143
427585,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,578.55,578.55,V2FRI39182144,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182144
427586,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,566.16,566.16,V2FRI39182145,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39182145
427587,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,79,79,V2FRI39184297,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39184297
427588,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,223.62,223.62,V2FRI39184298,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39184298
427589,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,90.8,90.8,V2FRI39184905,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39184905
427590,300000007508472,300000004711275,EUR,11/22/24,DEPENSE_FOURNISSEUR,90.8,90.8,V2FRI39184906,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39184906
427591,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,248.8,248.8,V2FRI39336520,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39336520
427592,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,126.8,126.8,V2FRI39336532,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39336532
427593,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,154.8,154.8,V2FRI39340081,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39340081
427749,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,99.85,99.85,V2FRI39616431,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616431
427750,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,161.71,161.71,V2FRI39616634,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616634
427751,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,117.91,117.91,V2FRI39616732,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616732
427752,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,94.09,94.09,V2FRI39616733,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616733
427753,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,187.6,187.6,V2FRI39616734,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616734
427754,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,180.82,180.82,V2FRI39616736,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616736
427755,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,341.26,341.26,V2FRI39616737,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616737
427756,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,341.26,341.26,V2FRI39616739,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616739
427757,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,192.36,192.36,V2FRI39616740,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616740
427758,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,96.18,96.18,V2FRI39616741,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616741
427869,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,23.7,23.7,V2FRI40048460,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40048460
427870,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,72,72,V2FRI40048912,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40048912
427871,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,156.8,156.8,V2FRI40049925,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40049925
427872,300000007508472,300000004711275,EUR,2/20/25,DEPENSE_FOURNISSEUR,12,12,V2FRI40050414,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40050414
427873,300000007508472,300000004711275,EUR,2/22/25,DEPENSE_FOURNISSEUR,231.54,231.54,V2FRI40064833,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40064833
427874,300000007508472,300000004711275,EUR,2/24/25,DEPENSE_FOURNISSEUR,156.8,156.8,V2FRI40071134,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40071134
427875,300000007508472,300000004711275,EUR,2/24/25,DEPENSE_FOURNISSEUR,4.8,4.8,V2FRI40071787,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40071787
427876,300000007508472,300000004711275,EUR,2/24/25,DEPENSE_FOURNISSEUR,132.8,132.8,V2FRI40072335,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40072335
427877,300000007508472,300000004711275,EUR,2/24/25,DEPENSE_FOURNISSEUR,78.3,78.3,V2FRI40072503,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40072503
427878,300000007508472,300000004711275,EUR,2/24/25,DEPENSE_FOURNISSEUR,16,16,V2FRI40073357,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI40073357
428079,300000007508472,300000004711275,EUR,5/15/24,DEPENSE_FOURNISSEUR,156.52,156.52,V2FRI37368560,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37368560
428080,300000007508472,300000004711275,EUR,5/15/24,DEPENSE_FOURNISSEUR,102.31,102.31,V2FRI37369357,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37369357
428081,300000007508472,300000004711275,EUR,5/16/24,DEPENSE_FOURNISSEUR,120.8,120.8,V2FRI37375473,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37375473
428082,300000007508472,300000004711275,EUR,5/16/24,DEPENSE_FOURNISSEUR,107.72,107.72,V2FRI37381863,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37381863
428083,300000007508472,300000004711275,EUR,5/17/24,DEPENSE_FOURNISSEUR,43.8,43.8,V2FRI37387442,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37387442
428084,300000007508472,300000004711275,EUR,5/17/24,DEPENSE_FOURNISSEUR,28.8,28.8,V2FRI37391519,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37391519
428085,300000007508472,300000004711275,EUR,5/17/24,DEPENSE_FOURNISSEUR,40.5,40.5,V2FRI37391520,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37391520
428086,300000007508472,300000004711275,EUR,5/17/24,DEPENSE_FOURNISSEUR,120.8,120.8,V2FRI37392161,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37392161
428087,300000007508472,300000004711275,EUR,5/17/24,DEPENSE_FOURNISSEUR,248.8,248.8,V2FRI37394064,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37394064
428088,300000007508472,300000004711275,EUR,5/20/24,DEPENSE_FOURNISSEUR,79.8,79.8,V2FRI37401508,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37401508
428089,300000007508472,300000004711275,EUR,5/21/24,DEPENSE_FOURNISSEUR,30.3,30.3,V2FRI37410706,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI37410706
427594,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,144.8,144.8,V2FRI39340091,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39340091
427595,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,56.3,56.3,V2FRI39340130,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39340130
427596,300000007508472,300000004711275,EUR,12/6/24,DEPENSE_FOURNISSEUR,19.2,19.2,V2FRI39340873,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39340873
427597,300000007508472,300000004711275,EUR,12/7/24,DEPENSE_FOURNISSEUR,96.17,96.17,V2FRI39342023,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39342023
427598,300000007508472,300000004711275,EUR,12/7/24,DEPENSE_FOURNISSEUR,87,87,V2FRI39342397,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39342397
427599,300000007508472,300000004711275,EUR,12/7/24,DEPENSE_FOURNISSEUR,94.72,94.72,V2FRI39342566,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39342566
427600,300000007508472,300000004711275,EUR,12/8/24,DEPENSE_FOURNISSEUR,154.8,154.8,V2FRI39345317,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39345317
427601,300000007508472,300000004711275,EUR,12/9/24,DEPENSE_FOURNISSEUR,63.3,63.3,V2FRI39347269,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39347269
427602,300000007508472,300000004711275,EUR,12/9/24,DEPENSE_FOURNISSEUR,11.3,11.3,V2FRI39347270,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39347270
427603,300000007508472,300000004711275,EUR,12/9/24,DEPENSE_FOURNISSEUR,45.8,45.8,V2FRI39353855,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39353855
427759,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,234.09,234.09,V2FRI39616743,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616743
427760,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,114.23,114.23,V2FRI39616744,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616744
427761,300000007508472,300000004711275,EUR,1/13/25,DEPENSE_FOURNISSEUR,257.96,257.96,V2FRI39616746,Standard,Fournisseur,,L ETUDIANT UO,EGENCIA FRANCE,V2FRI39616746
